pool_seed,random_seed,pool_group_count,pool_size,method,batch_size,risk_budget_per_item,cost_budget_per_item,selected_candidate_ids,full_batch,full_batch_status,selection_event_count,stop_event_count,selected_count,hits,hit_fraction,total_proxy_cost,proxy_cost_normalized_yield,risk_used,mean_predicted_success,jaccard_to_full_test_selection
2,6,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00107_HIMSAY"",""mofsimplify_solvent_test_00221_MOYYIJ""]",False,stopped_before_requested_batch,2,1,2,0,0,2.960985,0,1.5071270000000001,0.49046099999999998,0
2,7,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_val_00149_KIYJAF""]",False,stopped_before_requested_batch,2,1,2,2,1,2.7467830000000002,0.72812500000000002,1.4715180000000001,0.52430399999999999,0
2,8,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00237_NAWWUG"",""mofsimplify_solvent_test_00259_OKUTEV""]",False,stopped_before_requested_batch,2,1,2,0,0,3.6587770000000002,0,1.4112309999999999,0.55281400000000003,0
2,9,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00325_SARNOQ"",""mofsimplify_solvent_val_00171_MAPHAP""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.131786,0.31930700000000001,1.5055540000000001,0.49201299999999998,0
3,,86,99,top_score,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00327_SERWAP""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.8011520000000001,0.26307799999999998,1.2665329999999999,0.65878599999999998,0
3,,86,99,uncertainty,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_test_00186_KIYMIP""]",False,stopped_before_requested_batch,2,1,2,2,1,2.9658440000000001,0.67434400000000005,1.4996970000000001,0.50030200000000002,1
3,,86,99,cost_aware,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_test_00075_EBIJAC""]",False,stopped_before_requested_batch,2,1,2,2,1,2.726677,0.73349399999999998,1.43205,0.55811999999999995,0.33333333333333331
3,,86,99,portfolio_batch,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00327_SERWAP""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.8011520000000001,0.26307799999999998,1.2665329999999999,0.65878599999999998,0
3,0,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00037_BUSQEM"",""mofsimplify_solvent_test_00384_WILHIK""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.7952370000000002,0.35775099999999999,1.4739370000000001,0.51882200000000001,0
3,1,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00061_DAMYUO"",""mofsimplify_solvent_test_00331_XIMPOA01""]",False,stopped_before_requested_batch,2,1,2,0,0,3.0325120000000001,0,1.5034099999999999,0.49439300000000003,0
3,2,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00414_YARBAW"",""mofsimplify_solvent_test_00054_COTVUE""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.917205,0.34279399999999999,1.527604,0.468476,0
3,3,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00334_YEKXOD"",""mofsimplify_solvent_test_00061_DAMYUO""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.145845,0.31788,1.46932,0.52824199999999999,0
3,4,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00238_QOPPOC"",""mofsimplify_solvent_test_00002_ACOLEL""]",False,stopped_before_requested_batch,2,1,2,2,1,3.108695,0.64335699999999996,1.543428,0.44080000000000003,0
3,5,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_val_00341_YUBFOR""]",False,stopped_before_requested_batch,2,1,2,2,1,3.1759140000000001,0.62973999999999997,1.4879640000000001,0.50520699999999996,0
3,6,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_val_00038_DAMYOI""]",False,stopped_before_requested_batch,2,1,2,0,0,4.3262619999999998,0,1.466607,0.53039800000000004,0
3,7,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00318_XADDAJ""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.6695310000000001,0.37459799999999999,1.5093259999999999,0.49021300000000001,0
3,8,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00288_QERWAL""]",False,stopped_before_requested_batch,2,1,2,0,0,2.8443290000000001,0,1.4528300000000001,0.54086999999999996,0
3,9,86,99,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00316_RIWMUH"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,2,1,2,2,1,3.6099640000000002,0.55402200000000001,1.3340719999999999,0.61658000000000002,0
4,,86,97,top_score,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,2,1,2,2,1,4.0003010000000003,0.49996200000000002,1.2121999999999999,0.68553799999999998,0.33333333333333331
4,,86,97,uncertainty,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_test_00186_KIYMIP""]",False,stopped_before_requested_batch,2,1,2,2,1,2.9658440000000001,0.67434400000000005,1.4996970000000001,0.50030200000000002,1
4,,86,97,cost_aware,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_val_00348_ZUQMAB""]",False,stopped_before_requested_batch,2,1,2,2,1,2.6797149999999998,0.74634800000000001,1.4432739999999999,0.54919899999999999,1
4,,86,97,portfolio_batch,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,2,1,2,2,1,4.0003010000000003,0.49996200000000002,1.2121999999999999,0.68553799999999998,0.33333333333333331
4,0,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_test_00244_NIRDAT""]",False,stopped_before_requested_batch,2,1,2,1,0.5,4.2832910000000002,0.23346500000000001,1.561685,0.419489,0
4,1,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00146_ICITEU""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.1667339999999999,0.31578299999999998,1.394636,0.57788399999999995,0
4,2,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00262_SOCNAB"",""mofsimplify_solvent_test_00105_FUYCIN""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.3388719999999998,0.29950199999999999,1.5082960000000001,0.49088599999999999,0
4,3,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00099_GUKFEY"",""mofsimplify_solvent_val_00081_FIFNUE""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.533201,0.28303,1.550624,0.43337900000000001,0
4,4,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00218_MITGUR01"",""mofsimplify_solvent_test_00411_XUVQOW""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.0128509999999999,0.33191199999999998,1.480178,0.51869100000000001,0
4,5,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00061_DAMYUO"",""mofsimplify_solvent_test_00297_QOKCID""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.2365279999999998,0.308973,1.4609559999999999,0.53497700000000004,0
4,6,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00155_IYUROK"",""mofsimplify_solvent_val_00162_LUJBAV""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.915203,0.34302899999999997,1.4925809999999999,0.50486299999999995,0
4,7,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00044_CAYKEU""]",False,stopped_before_requested_batch,2,1,2,2,1,3.5405950000000002,0.56487699999999996,1.4901629999999999,0.43143500000000001,0
4,8,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00082_FIFPAM"",""mofsimplify_solvent_test_00413_XUYXAR""]",False,stopped_before_requested_batch,2,1,2,2,1,2.9246099999999999,0.68385200000000002,1.5224789999999999,0.46202399999999999,0
4,9,86,97,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00342_ZAGHAT"",""mofsimplify_solvent_test_00331_XIMPOA01""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.1833649999999998,0.314133,1.5412269999999999,0.45108399999999998,0
5,,86,93,top_score,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00327_SERWAP""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.7157559999999998,0.26912399999999997,1.240078,0.67123699999999997,0.33333333333333331
5,,86,93,uncertainty,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_val_00177_MOYYEF""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.1219220000000001,0.32031500000000002,1.502156,0.49781399999999998,0.33333333333333331
