pool_seed,random_seed,pool_group_count,pool_size,policy_contract,risk_contract,method,batch_size,risk_budget_per_item,cost_budget_per_item,selected_candidate_ids,full_batch,full_batch_status,selection_event_count,stop_event_count,selected_count,hits,hit_fraction,total_proxy_cost,proxy_cost_normalized_yield,risk_used,mean_predicted_success,jaccard_to_full_test_selection
15,,86,97,cost_only,none,cost_aware,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00139_YUBQET"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00162_LUJBAV""]",True,full_batch,5,0,5,2,0.40000000000000002,6.8162430000000001,0.29341699999999998,3.6422279999999998,0.53675600000000001,0
15,,86,97,cost_only,none,portfolio_batch,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_val_00261_SIYXIH10""]",True,full_batch,5,0,5,2,0.40000000000000002,8.4133110000000002,0.23771900000000001,3.3159360000000002,0.61986399999999997,0.25
15,0,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00376_VUMCEM"",""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_val_00149_KIYJAF"",""mofsimplify_solvent_val_00318_XADDAJ"",""mofsimplify_solvent_val_00285_UNABIV""]",True,full_batch,5,0,5,3,0.59999999999999998,7.7899589999999996,0.38511099999999998,3.7428249999999998,0.48969000000000001,0
15,1,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_val_00210_OVIWIA"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_val_00335_YEKXUJ""]",True,full_batch,5,0,5,4,0.80000000000000004,8.0566639999999996,0.49648300000000001,3.7496649999999998,0.49338599999999999,0
15,2,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00252_OGAXUR"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_val_00082_FIFPAM"",""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_val_00290_VACLIX""]",True,full_batch,5,0,5,4,0.80000000000000004,8.2730029999999992,0.48349999999999999,3.570862,0.53830800000000001,0
15,3,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00283_QAKFIU"",""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_val_00238_QOPPOC"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_test_00123_GUKYUI""]",True,full_batch,5,0,5,3,0.59999999999999998,8.1185179999999999,0.36952600000000002,3.7240009999999999,0.49947399999999997,0
15,4,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00319_XADDOX"",""mofsimplify_solvent_val_00285_UNABIV"",""mofsimplify_solvent_val_00333_YEGKOM"",""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00104_FUYCEJ""]",True,full_batch,5,0,5,3,0.59999999999999998,8.3134409999999992,0.36086099999999999,3.8396750000000002,0.42331000000000002,0
15,5,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00003_ACOLIP"",""mofsimplify_solvent_test_00283_QAKFIU"",""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_val_00162_LUJBAV""]",True,full_batch,5,0,5,2,0.40000000000000002,7.298724,0.27401999999999999,3.6989640000000001,0.51599700000000004,0
15,6,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00100_GUPBEZ02"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_test_00352_UBOGAV""]",True,full_batch,5,0,5,4,0.80000000000000004,11.920192,0.335565,3.8214419999999998,0.45859699999999998,0
15,7,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00319_XADDOX"",""mofsimplify_solvent_test_00218_MITGUR01"",""mofsimplify_solvent_test_00123_GUKYUI"",""mofsimplify_solvent_test_00289_QEYWUN"",""mofsimplify_solvent_test_00125_GUVCOP""]",True,full_batch,5,0,5,2,0.40000000000000002,8.2855679999999996,0.24138399999999999,3.6912940000000001,0.51266100000000003,0
15,8,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_val_00210_OVIWIA"",""mofsimplify_solvent_test_00352_UBOGAV"",""mofsimplify_solvent_test_00094_EXEWIO"",""mofsimplify_solvent_test_00061_DAMYUO""]",True,full_batch,5,0,5,4,0.80000000000000004,8.1506720000000001,0.490757,3.7944019999999998,0.47479300000000002,0
15,9,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00388_WOJJOV"",""mofsimplify_solvent_val_00162_LUJBAV"",""mofsimplify_solvent_test_00283_QAKFIU"",""mofsimplify_solvent_val_00099_GUKFEY"",""mofsimplify_solvent_val_00210_OVIWIA""]",True,full_batch,5,0,5,2,0.40000000000000002,8.3210999999999995,0.24035300000000001,3.7757459999999998,0.48191299999999998,0
16,,86,97,cost_only,none,top_score,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00257_OKUSUK"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_val_00102_HADQUA""]",True,full_batch,5,0,5,2,0.40000000000000002,10.193778,0.19619800000000001,3.1877499999999999,0.65305500000000005,0.42857142857142855
16,,86,97,cost_only,none,uncertainty,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_test_00073_DUPVER"",""mofsimplify_solvent_val_00149_KIYJAF""]",True,full_batch,5,0,5,4,0.80000000000000004,7.325787,0.54601599999999995,3.7517499999999999,0.499274,0.25
16,,86,97,cost_only,none,cost_aware,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00139_YUBQET"",""mofsimplify_solvent_test_00413_XUYXAR""]",True,full_batch,5,0,5,3,0.59999999999999998,6.86341,0.43709999999999999,3.60832,0.54819499999999999,0.1111111111111111
16,,86,97,cost_only,none,portfolio_batch,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_test_00407_XOGXAU""]",True,full_batch,5,0,5,3,0.59999999999999998,8.2815189999999994,0.36225200000000002,3.3517610000000002,0.612815,0.1111111111111111
16,0,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00315_WURNOO"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_test_00257_OKUSUK"",""mofsimplify_solvent_val_00174_MONQIR"",""mofsimplify_solvent_val_00175_MONWET""]",True,full_batch,5,0,5,3,0.59999999999999998,8.3354710000000001,0.35990800000000001,3.6448109999999998,0.52254199999999995,0.1111111111111111
16,1,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00137_HOMRIL"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_val_00033_COJHIT""]",True,full_batch,5,0,5,2,0.40000000000000002,9.0845179999999992,0.22015499999999999,3.749682,0.498695,0
16,2,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_test_00155_IYUROK"",""mofsimplify_solvent_val_00031_CAWZUX"",""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_test_00073_DUPVER""]",True,full_batch,5,0,5,4,0.80000000000000004,8.4151679999999995,0.47533199999999998,3.7713570000000001,0.489095,0
16,3,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00361_UQOWUU"",""mofsimplify_solvent_val_00281_UJEFOE01"",""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_test_00038_BUSQIQ"",""mofsimplify_solvent_val_00271_TIXCIO""]",True,full_batch,5,0,5,5,1,8.2517890000000005,0.60592900000000005,3.6427700000000001,0.53755900000000001,0
16,4,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00118_IPIHIA"",""mofsimplify_solvent_test_00083_ENOSAD"",""mofsimplify_solvent_val_00284_UMOKIS"",""mofsimplify_solvent_test_00252_OGAXUR"",""mofsimplify_solvent_test_00283_QAKFIU""]",True,full_batch,5,0,5,3,0.59999999999999998,7.5140729999999998,0.39925100000000002,3.7874509999999999,0.48327999999999999,0
16,5,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_val_00097_GIXGOK"",""mofsimplify_solvent_val_00175_MONWET"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_test_00196_LEDPIU""]",True,full_batch,5,0,5,2,0.40000000000000002,8.1446740000000002,0.245559,3.7224910000000002,0.50412800000000002,0.1111111111111111
16,6,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00258_SENVIR"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_test_00008_AMOYOR"",""mofsimplify_solvent_val_00239_QOXFIU"",""mofsimplify_solvent_val_00318_XADDAJ""]",True,full_batch,5,0,5,1,0.20000000000000001,9.5609210000000004,0.104592,3.7285940000000002,0.50267300000000004,0
16,7,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_val_00139_KAVTUY"",""mofsimplify_solvent_val_00013_AVIPAX"",""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_test_00361_UQOWUU""]",True,full_batch,5,0,5,4,0.80000000000000004,8.6238689999999991,0.46382899999999999,3.7819159999999998,0.47195599999999999,0
16,8,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_test_00388_WOJJOV"",""mofsimplify_solvent_test_00010_ANEHEI"",""mofsimplify_solvent_val_00258_SENVIR"",""mofsimplify_solvent_test_00244_NIRDAT""]",True,full_batch,5,0,5,3,0.59999999999999998,8.0793990000000004,0.37131500000000001,3.6887989999999999,0.51624700000000001,0
16,9,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_test_00244_NIRDAT"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00118_IPIHIA""]",True,full_batch,5,0,5,4,0.80000000000000004,7.7442029999999997,0.51651499999999995,3.7735590000000001,0.486765,0
17,,86,99,cost_only,none,top_score,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_test_00161_JEJWOL""]",True,full_batch,5,0,5,4,0.80000000000000004,9.8395620000000008,0.40652199999999999,3.0948000000000002,0.67240900000000003,0.42857142857142855
17,,86,99,cost_only,none,uncertainty,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_test_00306_RAHMAP"",""mofsimplify_solvent_test_00105_FUYCIN"",""mofsimplify_solvent_val_00034_COPXOV"",""mofsimplify_solvent_val_00344_ZALMIL""]",True,full_batch,5,0,5,5,1,7.2626720000000002,0.68845199999999995,3.746915,0.50117999999999996,0.25
17,,86,99,cost_only,none,cost_aware,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_val_00315_WURNOO"",""mofsimplify_solvent_val_00013_AVIPAX""]",True,full_batch,5,0,5,2,0.40000000000000002,6.9981879999999999,0.28578799999999999,3.5855269999999999,0.55605199999999999,0.1111111111111111
17,,86,99,cost_only,none,portfolio_batch,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_val_00219_PAMHIW""]",True,full_batch,5,0,5,3,0.59999999999999998,9.1744900000000005,0.32699400000000001,3.1509140000000002,0.65873099999999996,0.42857142857142855
17,0,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00150_KOMHAW"",""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00104_FUYCEJ"",""mofsimplify_solvent_val_00284_UMOKIS"",""mofsimplify_solvent_test_00238_NEGZUW""]",True,full_batch,5,0,5,4,0.80000000000000004,8.3459219999999998,0.47927599999999998,3.837555,0.43521599999999999,0
17,1,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_val_00344_ZALMIL"",""mofsimplify_solvent_test_00390_WORREC"",""mofsimplify_solvent_val_00097_GIXGOK"",""mofsimplify_solvent_test_00246_OCAWAT""]",True,full_batch,5,0,5,3,0.59999999999999998,8.8263060000000007,0.339893,3.6890309999999999,0.51700199999999996,0
17,2,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00289_QEYWUN"",""mofsimplify_solvent_test_00153_INIXOT"",""mofsimplify_solvent_val_00150_KOMHAW"",""mofsimplify_solvent_test_00065_DIKJUD"",""mofsimplify_solvent_test_00384_WILHIK""]",True,full_batch,5,0,5,4,0.80000000000000004,8.3714519999999997,0.47781400000000002,3.6470530000000001,0.53047299999999997,0
17,3,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00252_OGAXUR"",""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00371_VEHPUU""]",True,full_batch,5,0,5,4,0.80000000000000004,8.9002990000000004,0.44942300000000002,3.6526670000000001,0.51592499999999997,0
17,4,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00004_ACOLOV"",""mofsimplify_solvent_test_00435_ZISFEO"",""mofsimplify_solvent_val_00210_OVIWIA"",""mofsimplify_solvent_test_00253_OGECOU"",""mofsimplify_solvent_test_00045_CEFLEF""]",True,full_batch,5,0,5,4,0.80000000000000004,8.9334340000000001,0.44775599999999999,3.7057099999999998,0.50568599999999997,0
17,5,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00016_AVIPOL"",""mofsimplify_solvent_val_00277_UDEGIW"",""mofsimplify_solvent_val_00258_SENVIR"",""mofsimplify_solvent_test_00103_FUXXIH""]",True,full_batch,5,0,5,2,0.40000000000000002,7.4524010000000001,0.26837,3.6502240000000001,0.53512499999999996,0
17,6,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00150_KOMHAW"",""mofsimplify_solvent_val_00141_KEGZOL"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00105_FUYCIN"",""mofsimplify_solvent_val_00102_HADQUA""]",True,full_batch,5,0,5,2,0.40000000000000002,8.3882589999999997,0.238428,3.6981839999999999,0.479049,0
17,7,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00253_OGECOU"",""mofsimplify_solvent_test_00201_LIFSEA"",""mofsimplify_solvent_test_00238_NEGZUW"",""mofsimplify_solvent_test_00003_ACOLIP"",""mofsimplify_solvent_test_00325_SARNOQ""]",True,full_batch,5,0,5,3,0.59999999999999998,8.1560480000000002,0.36782500000000001,3.6930580000000002,0.51683199999999996,0
17,8,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_test_00161_JEJWOL"",""mofsimplify_solvent_val_00334_YEKXOD"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_val_00107_HIMSAY""]",True,full_batch,5,0,5,4,0.80000000000000004,8.4871949999999998,0.47129799999999999,3.5145339999999998,0.56302300000000005,0
17,9,86,99,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00103_FUXXIH"",""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_val_00107_HIMSAY""]",True,full_batch,5,0,5,2,0.40000000000000002,8.0281929999999999,0.24912200000000001,3.581556,0.54040100000000002,0
18,,86,97,cost_only,none,top_score,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00257_OKUSUK""]",True,full_batch,5,0,5,4,0.80000000000000004,10.142236,0.39439000000000002,3.036511,0.68424099999999999,1
18,,86,97,cost_only,none,uncertainty,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00306_RAHMAP"",""mofsimplify_solvent_val_00149_KIYJAF"",""mofsimplify_solvent_test_00105_FUYCIN"",""mofsimplify_solvent_val_00034_COPXOV"",""mofsimplify_solvent_test_00264_OQETEK""]",True,full_batch,5,0,5,5,1,7.4204270000000001,0.67381599999999997,3.7437719999999999,0.50242900000000001,0.1111111111111111
18,,86,97,cost_only,none,cost_aware,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_val_00315_WURNOO"",""mofsimplify_solvent_val_00013_AVIPAX"",""mofsimplify_solvent_test_00093_EWESAC""]",True,full_batch,5,0,5,3,0.59999999999999998,6.9853829999999997,0.42946800000000002,3.5845470000000001,0.55283499999999997,0.25
18,,86,97,cost_only,none,portfolio_batch,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY""]",True,full_batch,5,0,5,4,0.80000000000000004,9.5569760000000006,0.41854200000000003,3.0588030000000002,0.67949199999999998,0.66666666666666663
18,0,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00054_COTVUE"",""mofsimplify_solvent_test_00264_OQETEK"",""mofsimplify_solvent_test_00388_WOJJOV"",""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_test_00052_COTVIS""]",True,full_batch,5,0,5,4,0.80000000000000004,7.9677129999999998,0.50202599999999997,3.7768809999999999,0.48582599999999998,0
18,1,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00218_MITGUR01"",""mofsimplify_solvent_val_00033_COJHIT"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00105_FUYCIN"",""mofsimplify_solvent_val_00348_ZUQMAB""]",True,full_batch,5,0,5,3,0.59999999999999998,8.1503940000000004,0.36808000000000002,3.5689250000000001,0.54829000000000006,0
18,2,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00269_TEYLIU"",""mofsimplify_solvent_test_00040_CAHQOS"",""mofsimplify_solvent_test_00238_NEGZUW"",""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_val_00210_OVIWIA""]",True,full_batch,5,0,5,3,0.59999999999999998,9.0755289999999995,0.33055899999999999,3.857809,0.44633899999999999,0
18,3,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00264_OQETEK"",""mofsimplify_solvent_test_00095_EYULOA"",""mofsimplify_solvent_test_00217_MIBMER"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_val_00294_VAYWEZ""]",True,full_batch,5,0,5,4,0.80000000000000004,8.1975149999999992,0.48795300000000003,3.5622919999999998,0.54848699999999995,0
18,4,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00358_UMEKEE"",""mofsimplify_solvent_test_00363_UTOTUT"",""mofsimplify_solvent_test_00325_SARNOQ"",""mofsimplify_solvent_test_00306_RAHMAP"",""mofsimplify_solvent_val_00332_YARBUQ""]",True,full_batch,5,0,5,4,0.80000000000000004,7.3564829999999999,0.54373800000000005,3.7854429999999999,0.48333599999999999,0
18,5,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00295_VAYWID"",""mofsimplify_solvent_val_00285_UNABIV"",""mofsimplify_solvent_val_00107_HIMSAY"",""mofsimplify_solvent_test_00222_MUDLON"",""mofsimplify_solvent_test_00142_HUWLUI""]",True,full_batch,5,0,5,2,0.40000000000000002,9.4617540000000009,0.21137700000000001,3.7871199999999998,0.469754,0
18,6,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_test_00246_OCAWAT"",""mofsimplify_solvent_test_00137_HOMRIL"",""mofsimplify_solvent_test_00363_UTOTUT"",""mofsimplify_solvent_test_00264_OQETEK""]",True,full_batch,5,0,5,5,1,8.7597539999999992,0.57079199999999997,3.7798430000000001,0.48724200000000001,0
18,7,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00188_KOMGUP"",""mofsimplify_solvent_val_00332_YARBUQ"",""mofsimplify_solvent_val_00161_LIXWEV"",""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_test_00258_OKUTAR""]",True,full_batch,5,0,5,1,0.20000000000000001,8.8088709999999999,0.113522,3.7731029999999999,0.477989,0
18,8,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00142_HUWLUI"",""mofsimplify_solvent_test_00040_CAHQOS"",""mofsimplify_solvent_test_00065_DIKJUD"",""mofsimplify_solvent_test_00010_ANEHEI"",""mofsimplify_solvent_test_00093_EWESAC""]",True,full_batch,5,0,5,3,0.59999999999999998,9.4180829999999993,0.31853599999999999,3.7611729999999999,0.49078300000000002,0
18,9,86,97,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00214_MAYJOM"",""mofsimplify_solvent_test_00325_SARNOQ"",""mofsimplify_solvent_test_00093_EWESAC"",""mofsimplify_solvent_val_00033_COJHIT"",""mofsimplify_solvent_test_00412_XUWKEH""]",True,full_batch,5,0,5,3,0.59999999999999998,8.1145420000000001,0.36970700000000001,3.7379419999999999,0.47443299999999999,0
19,,86,94,cost_only,none,top_score,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00257_OKUSUK"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_test_00327_SERWAP""]",True,full_batch,5,0,5,2,0.40000000000000002,10.216851,0.19575500000000001,3.1341649999999999,0.665049,0.42857142857142855
19,,86,94,cost_only,none,uncertainty,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_test_00073_DUPVER"",""mofsimplify_solvent_val_00177_MOYYEF"",""mofsimplify_solvent_test_00105_FUYCIN""]",True,full_batch,5,0,5,3,0.59999999999999998,7.9088599999999998,0.37932100000000002,3.7480899999999999,0.50072799999999995,0.25
19,,86,94,cost_only,none,cost_aware,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00093_EWESAC""]",True,full_batch,5,0,5,4,0.80000000000000004,6.9173450000000001,0.57825700000000002,3.5832079999999999,0.55307200000000001,0.42857142857142855
19,,86,94,cost_only,none,portfolio_batch,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00075_EBIJAC""]",True,full_batch,5,0,5,3,0.59999999999999998,8.6914449999999999,0.345167,3.233752,0.640957,0.42857142857142855
19,0,86,94,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00203_ORANAY"",""mofsimplify_solvent_val_00281_UJEFOE01"",""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_val_00348_ZUQMAB""]",True,full_batch,5,0,5,4,0.80000000000000004,8.9166740000000004,0.448598,3.6325989999999999,0.50415500000000002,0
19,1,86,94,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00225_POZHUI"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_val_00239_QOXFIU"",""mofsimplify_solvent_test_00206_LUYSEF""]",True,full_batch,5,0,5,2,0.40000000000000002,9.7439909999999994,0.20525499999999999,3.7268409999999998,0.50526199999999999,0
19,2,86,94,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_val_00231_QITZIE"",""mofsimplify_solvent_val_00048_DUDZOT""]",True,full_batch,5,0,5,3,0.59999999999999998,7.9952730000000001,0.375222,3.6747749999999999,0.49124000000000001,0
19,3,86,94,cost_only,none,random_baseline,5,,2.3989165637663223,"[""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_val_00141_KEGZOL"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_test_00137_HOMRIL"",""mofsimplify_solvent_test_00414_YARBAW""]",True,full_batch,5,0,5,2,0.40000000000000002,9.8452570000000001,0.20314299999999999,3.7372390000000002,0.46699800000000002,0
